ensembleID,gene_name,cluster,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
ENSG00000140988,RPS2,B_cells,9.55E-280,0.430905899,0.984,0.919,2.20E-275
ENSG00000077232,DNAJC10,B_cells,1.52E-279,0.47852488,0.305,0.123,3.52E-275
ENSG00000125245,GPR18,B_cells,5.69E-279,0.293922044,0.118,0.024,1.32E-274
ENSG00000172869,DMXL1,B_cells,7.75E-279,0.45289512,0.265,0.098,1.79E-274
ENSG00000074370,ATP2A3,B_cells,1.04E-276,0.429698698,0.462,0.228,2.39E-272
ENSG00000166797,CIAO2A,B_cells,1.01E-272,0.505802236,0.408,0.198,2.33E-268
ENSG00000178035,IMPDH2,B_cells,1.51E-272,0.556495837,0.407,0.199,3.48E-268
ENSG00000100580,TMED8,B_cells,3.28E-269,0.342255482,0.178,0.052,7.57E-265
ENSG00000183508,TENT5C,B_cells,1.35E-268,0.399176682,0.25,0.089,3.12E-264
ENSG00000139291,TMEM19,B_cells,3.96E-268,0.363868984,0.179,0.052,9.15E-264
ENSG00000166347,CYB5A,B_cells,6.67E-267,0.467983509,0.254,0.095,1.54E-262
ENSG00000145592,RPL37,B_cells,9.53E-267,0.411184639,0.995,0.935,2.20E-262
ENSG00000104903,LYL1,B_cells,1.45E-265,0.325403477,0.281,0.108,3.35E-261
ENSG00000012660,ELOVL5,B_cells,1.55E-263,0.529983707,0.436,0.223,3.59E-259
ENSG00000102575,ACP5,B_cells,5.86E-261,0.455998046,0.257,0.096,1.35E-256
ENSG00000196684,HSH2D,B_cells,1.27E-259,0.434291716,0.351,0.154,2.93E-255
ENSG00000118308,LRMP,B_cells,1.73E-259,0.453767068,0.289,0.116,3.99E-255
ENSG00000103811,CTSH,B_cells,2.68E-259,0.457363667,0.453,0.222,6.20E-255
ENSG00000109762,SNX25,B_cells,3.14E-258,0.285986249,0.147,0.038,7.24E-254
ENSG00000181163,NPM1,B_cells,4.98E-258,0.443699211,0.925,0.709,1.15E-253
ENSG00000161929,SCIMP,B_cells,5.54E-255,0.528998965,0.268,0.105,1.28E-250
ENSG00000171132,PRKCE,B_cells,2.15E-251,0.301884932,0.133,0.033,4.97E-247
ENSG00000129993,CBFA2T3,B_cells,5.52E-251,0.298672066,0.154,0.042,1.28E-246
ENSG00000265972,TXNIP,B_cells,8.12E-251,0.579795752,0.976,0.872,1.88E-246
ENSG00000171425,ZNF581,B_cells,1.74E-249,0.461978032,0.316,0.138,4.01E-245
ENSG00000166501,PRKCB,B_cells,3.07E-249,0.540756299,0.648,0.43,7.10E-245
ENSG00000105193,RPS16,B_cells,5.69E-249,0.366082373,0.99,0.909,1.31E-244
ENSG00000177606,JUN,B_cells,1.82E-248,0.662049864,0.774,0.539,4.21E-244
ENSG00000071564,TCF3,B_cells,2.88E-247,0.342150936,0.182,0.056,6.66E-243
ENSG00000130340,SNX9,B_cells,3.57E-247,0.454011746,0.276,0.111,8.24E-243
ENSG00000168421,RHOH,B_cells,3.88E-246,0.541811012,0.508,0.279,8.96E-242
ENSG00000109475,RPL34,B_cells,7.07E-246,0.305626145,0.995,0.941,1.63E-241
ENSG00000250479,CHCHD10,B_cells,3.25E-242,0.544310076,0.552,0.334,7.51E-238
ENSG00000073849,ST6GAL1,B_cells,9.26E-237,0.498975254,0.349,0.164,2.14E-232
ENSG00000116251,RPL22,B_cells,2.89E-236,0.35725072,0.987,0.888,6.67E-232
ENSG00000051108,HERPUD1,B_cells,1.70E-235,0.607034474,0.558,0.345,3.93E-231
ENSG00000039523,RIPOR1,B_cells,3.80E-233,0.427719247,0.25,0.098,8.78E-229
ENSG00000110315,RNF141,B_cells,5.25E-232,0.407335273,0.263,0.106,1.21E-227
ENSG00000132424,PNISR,B_cells,8.34E-232,0.460959811,0.761,0.555,1.93E-227
ENSG00000267040,AC027097.1,B_cells,7.14E-231,0.350463383,0.163,0.049,1.65E-226
ENSG00000182899,RPL35A,B_cells,3.96E-229,0.308426842,0.992,0.931,9.16E-225
ENSG00000174444,RPL4,B_cells,3.78E-223,0.356590247,0.982,0.881,8.73E-219
ENSG00000186063,AIDA,B_cells,1.52E-222,0.453978639,0.26,0.107,3.51E-218
ENSG00000138756,BMP2K,B_cells,1.95E-222,0.336738624,0.186,0.062,4.51E-218
ENSG00000277443,MARCKS,B_cells,2.07E-221,0.314770296,0.305,0.129,4.78E-217
ENSG00000100297,MCM5,B_cells,2.63E-221,0.396219074,0.249,0.1,6.08E-217
ENSG00000069966,GNB5,B_cells,7.18E-221,0.284129093,0.201,0.07,1.66E-216
ENSG00000150347,ARID5B,B_cells,1.83E-220,0.481790312,0.414,0.213,4.22E-216
ENSG00000239951,IGKV3-20,B_cells,2.06E-220,2.64839791,0.152,0.047,4.75E-216
ENSG00000077150,NFKB2,B_cells,2.45E-220,0.439126465,0.323,0.15,5.66E-216
ENSG00000233927,RPS28,B_cells,1.08E-219,0.320773042,0.993,0.939,2.50E-215
ENSG00000215845,TSTD1,B_cells,5.69E-219,0.50459489,0.484,0.274,1.31E-214
ENSG00000099622,CIRBP,B_cells,7.37E-219,0.44496593,0.849,0.659,1.70E-214
ENSG00000173511,VEGFB,B_cells,9.46E-219,0.401805567,0.249,0.1,2.19E-214
ENSG00000205268,PDE7A,B_cells,3.27E-218,0.479182356,0.424,0.223,7.56E-214
ENSG00000205581,HMGN1,B_cells,4.26E-218,0.457540062,0.67,0.44,9.83E-214
ENSG00000106266,SNX8,B_cells,7.60E-218,0.272125427,0.125,0.033,1.76E-213
ENSG00000134255,CEPT1,B_cells,1.02E-217,0.391308181,0.223,0.085,2.36E-213
ENSG00000110651,CD81,B_cells,5.70E-217,0.45087634,0.631,0.406,1.32E-212
ENSG00000152795,HNRNPDL,B_cells,2.83E-216,0.445703274,0.862,0.672,6.53E-212
ENSG00000198692,EIF1AY,B_cells,1.23E-214,0.484954958,0.292,0.131,2.84E-210
ENSG00000108559,NUP88,B_cells,1.05E-211,0.367404285,0.197,0.071,2.42E-207
ENSG00000148832,PAOX,B_cells,1.28E-211,0.26208505,0.116,0.029,2.95E-207
ENSG00000090661,CERS4,B_cells,2.15E-210,0.305647247,0.16,0.05,4.97E-206
ENSG00000068305,MEF2A,B_cells,7.17E-210,0.40896583,0.327,0.156,1.66E-205
ENSG00000185432,METTL7A,B_cells,1.24E-209,0.374095068,0.24,0.096,2.86E-205
ENSG00000164543,STK17A,B_cells,3.54E-208,0.485394908,0.54,0.322,8.17E-204
ENSG00000136003,ISCU,B_cells,3.49E-202,0.48206695,0.59,0.389,8.07E-198
ENSG00000175567,UCP2,B_cells,6.44E-202,0.459894974,0.808,0.615,1.49E-197
ENSG00000109436,TBC1D9,B_cells,1.97E-201,0.286366862,0.152,0.047,4.55E-197
ENSG00000148154,UGCG,B_cells,7.32E-201,0.34027236,0.231,0.092,1.69E-196
ENSG00000136104,RNASEH2B,B_cells,9.07E-201,0.482203587,0.394,0.211,2.09E-196
ENSG00000084070,SMAP2,B_cells,6.03E-197,0.469509292,0.722,0.531,1.39E-192
ENSG00000198399,ITSN2,B_cells,4.66E-196,0.44183672,0.509,0.311,1.08E-191
ENSG00000212907,MT-ND4L,B_cells,8.61E-196,0.337833884,0.986,0.894,1.99E-191
ENSG00000130255,RPL36,B_cells,3.65E-195,0.301691646,0.991,0.914,8.42E-191
ENSG00000115919,KYNU,B_cells,8.87E-195,0.337407129,0.221,0.087,2.05E-190
ENSG00000177200,CHD9,B_cells,1.10E-191,0.398289279,0.339,0.168,2.54E-187
ENSG00000233184,AC093157.1,B_cells,1.01E-189,0.312266448,0.139,0.042,2.32E-185
ENSG00000138814,PPP3CA,B_cells,4.63E-189,0.370561369,0.319,0.153,1.07E-184
ENSG00000145365,TIFA,B_cells,4.65E-188,0.309474819,0.177,0.063,1.07E-183
ENSG00000141682,PMAIP1,B_cells,1.08E-187,0.377076227,0.225,0.092,2.51E-183
ENSG00000139687,RB1,B_cells,9.64E-187,0.427975197,0.382,0.204,2.23E-182
ENSG00000138439,FAM117B,B_cells,1.07E-186,0.349610097,0.226,0.093,2.48E-182
ENSG00000126353,CCR7,B_cells,2.33E-186,0.295377479,0.419,0.212,5.37E-182
ENSG00000102984,ZNF821,B_cells,5.67E-185,0.254482015,0.147,0.047,1.31E-180
ENSG00000130332,LSM7,B_cells,1.79E-184,0.451860789,0.639,0.446,4.13E-180
ENSG00000117394,SLC2A1,B_cells,7.91E-184,0.265817961,0.139,0.043,1.83E-179
ENSG00000038382,TRIO,B_cells,1.68E-183,0.29057115,0.134,0.041,3.88E-179
ENSG00000213626,LBH,B_cells,1.80E-183,0.407688523,0.575,0.347,4.16E-179
ENSG00000213722,DDAH2,B_cells,1.04E-181,0.350600045,0.246,0.107,2.39E-177
ENSG00000143753,DEGS1,B_cells,5.03E-178,0.423844707,0.324,0.166,1.16E-173
ENSG00000060138,YBX3,B_cells,1.11E-177,0.694225372,0.379,0.218,2.55E-173
ENSG00000156976,EIF4A2,B_cells,1.48E-177,0.413815358,0.732,0.533,3.43E-173
ENSG00000138764,CCNG2,B_cells,8.62E-177,0.286283636,0.169,0.061,1.99E-172
ENSG00000166295,ANAPC16,B_cells,9.25E-175,0.438945912,0.701,0.513,2.14E-170
ENSG00000122026,RPL21,B_cells,1.17E-174,0.363364005,0.983,0.886,2.70E-170
ENSG00000008988,RPS20,B_cells,1.59E-174,0.391025943,0.9,0.762,3.68E-170
ENSG00000124767,GLO1,B_cells,4.86E-173,0.404741751,0.279,0.134,1.12E-168
ENSG00000187231,SESTD1,B_cells,7.54E-173,0.297945889,0.145,0.049,1.74E-168
ENSG00000115020,PIKFYVE,B_cells,5.30E-172,0.348433107,0.254,0.115,1.22E-167
ENSG00000142512,SIGLEC10,B_cells,2.32E-171,0.250328804,0.183,0.069,5.35E-167
ENSG00000159461,AMFR,B_cells,4.44E-171,0.281399448,0.256,0.115,1.03E-166
ENSG00000111371,SLC38A1,B_cells,8.63E-171,0.41791265,0.471,0.28,1.99E-166
ENSG00000151292,CSNK1G3,B_cells,1.22E-170,0.34250235,0.215,0.09,2.81E-166
ENSG00000104856,RELB,B_cells,7.42E-170,0.308220514,0.28,0.132,1.71E-165
ENSG00000131374,TBC1D5,B_cells,1.02E-169,0.424129381,0.349,0.187,2.36E-165
ENSG00000070961,ATP2B1,B_cells,7.45E-168,0.412379383,0.378,0.209,1.72E-163
ENSG00000145779,TNFAIP8,B_cells,5.98E-167,0.421318753,0.542,0.352,1.38E-162
ENSG00000234741,GAS5,B_cells,3.60E-166,0.398811334,0.7,0.483,8.31E-162
ENSG00000187735,TCEA1,B_cells,2.42E-165,0.402026699,0.601,0.417,5.58E-161
ENSG00000166619,BLCAP,B_cells,4.23E-165,0.383281103,0.311,0.158,9.77E-161
ENSG00000167604,NFKBID,B_cells,3.25E-164,0.295773208,0.161,0.059,7.51E-160
ENSG00000181722,ZBTB20,B_cells,5.54E-164,0.355061578,0.293,0.143,1.28E-159
ENSG00000143119,CD53,B_cells,3.26E-163,0.383769464,0.75,0.579,7.52E-159
ENSG00000165782,PIP4P1,B_cells,3.37E-163,0.351278934,0.267,0.127,7.79E-159
ENSG00000029725,RABEP1,B_cells,1.25E-162,0.397789645,0.28,0.137,2.89E-158
ENSG00000126457,PRMT1,B_cells,1.81E-161,0.415996828,0.42,0.248,4.17E-157
ENSG00000110057,UNC93B1,B_cells,5.20E-161,0.328949562,0.298,0.147,1.20E-156
ENSG00000134419,RPS15A,B_cells,2.24E-160,0.251054297,0.994,0.949,5.16E-156
ENSG00000089248,ERP29,B_cells,9.99E-160,0.40660139,0.771,0.611,2.31E-155
ENSG00000100365,NCF4,B_cells,1.19E-159,0.257067298,0.363,0.191,2.76E-155
ENSG00000118816,CCNI,B_cells,1.43E-159,0.360090405,0.899,0.759,3.31E-155
ENSG00000196072,BLOC1S2,B_cells,5.04E-159,0.401021175,0.34,0.186,1.16E-154
ENSG00000186088,GSAP,B_cells,1.60E-158,0.313428374,0.245,0.111,3.70E-154
ENSG00000133985,TTC9,B_cells,4.79E-158,0.289254568,0.149,0.053,1.11E-153
ENSG00000080546,SESN1,B_cells,9.93E-158,0.515496385,0.212,0.094,2.29E-153
ENSG00000161981,SNRNP25,B_cells,1.51E-157,0.307997027,0.176,0.069,3.48E-153
ENSG00000145687,SSBP2,B_cells,1.58E-157,0.372994757,0.223,0.1,3.65E-153
ENSG00000131469,RPL27,B_cells,3.25E-157,0.322691472,0.972,0.877,7.50E-153
ENSG00000132819,RBM38,B_cells,3.46E-156,0.355488433,0.435,0.257,7.98E-152
ENSG00000165029,ABCA1,B_cells,2.56E-155,0.278004876,0.113,0.035,5.92E-151
ENSG00000166012,TAF1D,B_cells,3.23E-155,0.426125275,0.499,0.321,7.46E-151
ENSG00000144401,METTL21A,B_cells,6.89E-154,0.317073113,0.186,0.077,1.59E-149
ENSG00000182606,TRAK1,B_cells,9.32E-154,0.281089424,0.169,0.065,2.15E-149
ENSG00000068831,RASGRP2,B_cells,7.31E-153,0.353805943,0.616,0.434,1.69E-148
ENSG00000134215,VAV3,B_cells,7.51E-153,0.319692775,0.254,0.119,1.73E-148
ENSG00000100129,EIF3L,B_cells,9.17E-153,0.388800207,0.771,0.595,2.12E-148
ENSG00000131508,UBE2D2,B_cells,4.16E-152,0.371508486,0.703,0.522,9.61E-148
ENSG00000187210,GCNT1,B_cells,2.09E-151,0.323630104,0.122,0.04,4.84E-147
ENSG00000129667,RHBDF2,B_cells,6.04E-151,0.306739583,0.29,0.145,1.40E-146
ENSG00000151092,NGLY1,B_cells,1.63E-150,0.327049219,0.297,0.152,3.77E-146
ENSG00000196352,CD55,B_cells,5.23E-149,0.376631712,0.609,0.42,1.21E-144
ENSG00000164691,TAGAP,B_cells,2.05E-147,0.418125835,0.602,0.415,4.74E-143
ENSG00000183291,SELENOF,B_cells,2.20E-147,0.419944297,0.567,0.394,5.09E-143
ENSG00000182827,ACBD3,B_cells,2.37E-145,0.31594445,0.236,0.111,5.47E-141
ENSG00000169567,HINT1,B_cells,3.53E-145,0.344354262,0.884,0.727,8.15E-141
ENSG00000112343,TRIM38,B_cells,5.53E-145,0.349310267,0.375,0.215,1.28E-140
ENSG00000160179,ABCG1,B_cells,1.41E-144,0.261434346,0.114,0.036,3.26E-140
ENSG00000006576,PHTF2,B_cells,4.08E-144,0.311548959,0.259,0.126,9.43E-140
ENSG00000065413,ANKRD44,B_cells,3.92E-141,0.415520408,0.595,0.425,9.06E-137
ENSG00000136888,ATP6V1G1,B_cells,9.75E-141,0.353899623,0.779,0.615,2.25E-136
ENSG00000147548,NSD3,B_cells,3.71E-139,0.386144062,0.529,0.356,8.57E-135
ENSG00000100359,SGSM3,B_cells,2.64E-138,0.339371057,0.274,0.141,6.09E-134
ENSG00000146535,GNA12,B_cells,3.84E-136,0.251689243,0.141,0.053,8.87E-132
ENSG00000026297,RNASET2,B_cells,1.07E-134,0.31465247,0.693,0.512,2.47E-130
ENSG00000236287,ZBED5,B_cells,1.98E-134,0.302972477,0.218,0.102,4.57E-130
ENSG00000173226,IQCB1,B_cells,6.13E-134,0.275094024,0.175,0.074,1.42E-129
ENSG00000054611,TBC1D22A,B_cells,1.04E-133,0.314866663,0.274,0.142,2.40E-129
ENSG00000101445,PPP1R16B,B_cells,4.03E-133,0.254260925,0.199,0.087,9.32E-129
ENSG00000177410,ZFAS1,B_cells,8.58E-133,0.356550167,0.757,0.601,1.98E-128
ENSG00000169241,SLC50A1,B_cells,9.24E-133,0.283800607,0.216,0.101,2.13E-128
ENSG00000168066,SF1,B_cells,3.36E-132,0.340269541,0.784,0.631,7.76E-128
ENSG00000149743,TRPT1,B_cells,4.52E-131,0.317227915,0.226,0.108,1.04E-126
ENSG00000153814,JAZF1,B_cells,5.29E-131,0.313027952,0.246,0.121,1.22E-126
ENSG00000116731,PRDM2,B_cells,7.67E-131,0.329940643,0.324,0.181,1.77E-126
ENSG00000186298,PPP1CC,B_cells,5.63E-130,0.378509436,0.489,0.329,1.30E-125
ENSG00000104859,CLASRP,B_cells,6.30E-130,0.316090558,0.279,0.147,1.45E-125
ENSG00000057608,GDI2,B_cells,4.13E-129,0.34916139,0.665,0.496,9.54E-125
ENSG00000047346,FAM214A,B_cells,3.94E-128,0.283008087,0.203,0.092,9.09E-124
ENSG00000100483,VCPKMT,B_cells,6.76E-128,0.261428364,0.158,0.064,1.56E-123
ENSG00000130741,EIF2S3,B_cells,2.21E-127,0.370278296,0.602,0.434,5.10E-123
ENSG00000185404,SP140L,B_cells,1.78E-126,0.360846165,0.309,0.173,4.10E-122
ENSG00000114391,RPL24,B_cells,8.77E-126,0.25659151,0.979,0.896,2.03E-121
ENSG00000175390,EIF3F,B_cells,1.06E-125,0.334001018,0.833,0.678,2.45E-121
ENSG00000223745,CCDC18-AS1,B_cells,1.20E-125,0.309925791,0.338,0.191,2.77E-121
ENSG00000005206,SPPL2B,B_cells,6.87E-124,0.251183229,0.154,0.063,1.59E-119
ENSG00000150593,PDCD4,B_cells,1.42E-122,0.361612297,0.478,0.315,3.27E-118
ENSG00000101596,SMCHD1,B_cells,1.83E-122,0.300868363,0.674,0.51,4.22E-118
ENSG00000244879,GABPB1-AS1,B_cells,3.79E-121,0.367388111,0.26,0.137,8.76E-117
ENSG00000198833,UBE2J1,B_cells,7.87E-121,0.317551978,0.381,0.232,1.82E-116
ENSG00000268027,AC243960.1,B_cells,1.65E-120,0.340588886,0.353,0.205,3.82E-116
ENSG00000139266,9-Mar,B_cells,6.32E-120,0.274043373,0.21,0.1,1.46E-115
ENSG00000183172,SMDT1,B_cells,2.91E-119,0.373536298,0.667,0.514,6.73E-115
ENSG00000136045,PWP1,B_cells,8.98E-119,0.335985595,0.297,0.166,2.07E-114
ENSG00000121210,TMEM131L,B_cells,2.46E-118,0.32441674,0.309,0.175,5.68E-114
ENSG00000178913,TAF7,B_cells,6.06E-117,0.351595997,0.457,0.302,1.40E-112
ENSG00000197756,RPL37A,B_cells,2.91E-116,0.311587731,0.984,0.893,6.72E-112
ENSG00000245904,AC025164.1,B_cells,3.80E-116,0.285257126,0.173,0.077,8.78E-112
ENSG00000103653,CSK,B_cells,6.91E-116,0.321244328,0.664,0.512,1.60E-111
ENSG00000138593,SECISBP2L,B_cells,2.15E-115,0.326686553,0.295,0.166,4.97E-111
ENSG00000132274,TRIM22,B_cells,2.95E-115,0.342381255,0.564,0.401,6.82E-111
ENSG00000100814,CCNB1IP1,B_cells,1.42E-113,0.270822637,0.168,0.075,3.28E-109
ENSG00000100823,APEX1,B_cells,5.01E-113,0.368664524,0.451,0.302,1.16E-108
ENSG00000120910,PPP3CC,B_cells,1.93E-111,0.293681023,0.399,0.246,4.45E-107
ENSG00000112679,DUSP22,B_cells,4.55E-111,0.254875486,0.27,0.147,1.05E-106
ENSG00000136997,MYC,B_cells,6.28E-111,0.362326472,0.314,0.18,1.45E-106
ENSG00000269893,SNHG8,B_cells,2.90E-110,0.338270687,0.525,0.364,6.70E-106
ENSG00000159388,BTG2,B_cells,4.85E-110,0.250596434,0.542,0.371,1.12E-105
ENSG00000087274,ADD1,B_cells,2.20E-108,0.315247969,0.473,0.32,5.08E-104
ENSG00000181852,RNF41,B_cells,2.62E-107,0.265643036,0.19,0.092,6.06E-103
ENSG00000115825,PRKD3,B_cells,2.83E-107,0.251815727,0.171,0.078,6.53E-103
ENSG00000110848,CD69,B_cells,8.48E-107,0.523031391,0.537,0.378,1.96E-102
ENSG00000119844,AFTPH,B_cells,3.24E-106,0.284583153,0.292,0.167,7.47E-102
ENSG00000196743,GM2A,B_cells,3.72E-106,0.279876444,0.189,0.091,8.60E-102
ENSG00000079459,FDFT1,B_cells,7.53E-106,0.346248792,0.43,0.288,1.74E-101
ENSG00000171606,ZNF274,B_cells,1.34E-105,0.253306718,0.172,0.079,3.10E-101
ENSG00000197381,ADARB1,B_cells,1.18E-104,0.260699736,0.127,0.051,2.71E-100
ENSG00000086062,B4GALT1,B_cells,4.38E-104,0.301366652,0.312,0.184,1.01E-99
ENSG00000095015,MAP3K1,B_cells,1.26E-103,0.268973701,0.385,0.243,2.91E-99
ENSG00000131196,NFATC1,B_cells,1.31E-103,0.275481231,0.197,0.097,3.02E-99
ENSG00000104814,MAP4K1,B_cells,1.65E-103,0.264096048,0.311,0.179,3.80E-99
ENSG00000172663,TMEM134,B_cells,2.76E-103,0.283406861,0.263,0.145,6.38E-99
ENSG00000088448,ANKRD10,B_cells,4.42E-103,0.288155299,0.321,0.192,1.02E-98
ENSG00000108651,UTP6,B_cells,4.54E-103,0.27413577,0.195,0.097,1.05E-98
ENSG00000127528,KLF2,B_cells,7.41E-103,0.389743867,0.835,0.72,1.71E-98
ENSG00000185862,EVI2B,B_cells,4.18E-102,0.282206279,0.667,0.505,9.65E-98
ENSG00000119335,SET,B_cells,4.49E-102,0.304132144,0.69,0.553,1.04E-97
ENSG00000196396,PTPN1,B_cells,4.98E-102,0.321142395,0.412,0.271,1.15E-97
ENSG00000129534,MIS18BP1,B_cells,1.35E-101,0.297432659,0.352,0.217,3.11E-97
ENSG00000168438,CDC40,B_cells,2.34E-101,0.302074757,0.355,0.222,5.41E-97
ENSG00000107077,KDM4C,B_cells,6.22E-101,0.284207267,0.328,0.196,1.44E-96
ENSG00000113719,ERGIC1,B_cells,7.92E-100,0.266960474,0.278,0.159,1.83E-95
ENSG00000171791,BCL2,B_cells,3.16E-99,0.25261587,0.305,0.175,7.30E-95
ENSG00000117054,ACADM,B_cells,3.98E-99,0.277896891,0.21,0.109,9.20E-95
ENSG00000114439,BBX,B_cells,1.16E-98,0.312544644,0.359,0.226,2.68E-94
ENSG00000166441,RPL27A,B_cells,1.19E-98,0.296383482,0.942,0.824,2.74E-94
ENSG00000169508,GPR183,B_cells,2.57E-98,0.292409706,0.265,0.148,5.92E-94
ENSG00000139146,SINHCAF,B_cells,2.75E-98,0.282294675,0.236,0.128,6.35E-94
ENSG00000100353,EIF3D,B_cells,3.07E-98,0.308405511,0.594,0.451,7.08E-94
ENSG00000173992,CCS,B_cells,4.57E-97,0.26766831,0.318,0.192,1.06E-92
ENSG00000170606,HSPA4,B_cells,4.86E-97,0.310009,0.289,0.171,1.12E-92
ENSG00000100280,AP1B1,B_cells,6.90E-97,0.254753684,0.283,0.164,1.59E-92
ENSG00000112511,PHF1,B_cells,1.58E-96,0.265649736,0.312,0.185,3.65E-92
ENSG00000115866,DARS,B_cells,7.93E-96,0.306546338,0.344,0.217,1.83E-91
ENSG00000120008,WDR11,B_cells,6.13E-95,0.260053196,0.192,0.097,1.41E-90
ENSG00000172349,IL16,B_cells,1.96E-94,0.295782115,0.523,0.372,4.52E-90
ENSG00000171988,JMJD1C,B_cells,3.26E-94,0.267835417,0.439,0.298,7.53E-90
ENSG00000117362,APH1A,B_cells,1.04E-93,0.291919688,0.488,0.346,2.40E-89
ENSG00000147457,CHMP7,B_cells,1.65E-93,0.306146154,0.251,0.142,3.82E-89
ENSG00000099875,MKNK2,B_cells,1.84E-93,0.279682472,0.425,0.288,4.25E-89
ENSG00000107036,RIC1,B_cells,2.49E-93,0.266373212,0.258,0.147,5.76E-89
ENSG00000104408,EIF3E,B_cells,9.35E-93,0.278587544,0.742,0.588,2.16E-88
ENSG00000197555,SIPA1L1,B_cells,1.71E-92,0.269469781,0.196,0.101,3.94E-88
ENSG00000015479,MATR3.1,B_cells,5.07E-92,0.264469495,0.396,0.257,1.17E-87
ENSG00000005483,KMT2E,B_cells,1.37E-91,0.278885007,0.603,0.453,3.17E-87
ENSG00000046651,OFD1,B_cells,1.91E-91,0.270883637,0.324,0.197,4.41E-87
ENSG00000215021,PHB2,B_cells,2.41E-91,0.309043063,0.538,0.4,5.57E-87
ENSG00000186395,KRT10,B_cells,3.12E-91,0.294174956,0.488,0.344,7.22E-87
ENSG00000090060,PAPOLA,B_cells,8.44E-91,0.301758597,0.513,0.374,1.95E-86
ENSG00000181817,LSM10,B_cells,3.23E-90,0.304151493,0.378,0.251,7.46E-86
ENSG00000109920,FNBP4,B_cells,1.23E-89,0.260617445,0.481,0.336,2.84E-85
ENSG00000147274,RBMX,B_cells,1.26E-88,0.298816171,0.536,0.398,2.90E-84
ENSG00000115649,CNPPD1,B_cells,1.47E-88,0.265204709,0.367,0.239,3.40E-84
ENSG00000173575,CHD2,B_cells,1.50E-88,0.263029098,0.466,0.325,3.45E-84
ENSG00000100941,PNN,B_cells,3.82E-88,0.26250375,0.466,0.326,8.82E-84
ENSG00000083457,ITGAE,B_cells,4.74E-85,0.265157259,0.247,0.143,1.09E-80
ENSG00000161618,ALDH16A1,B_cells,4.86E-85,0.254923714,0.211,0.116,1.12E-80
ENSG00000125354,SEPTIN6,B_cells,7.31E-85,0.264172456,0.543,0.396,1.69E-80
ENSG00000177733,HNRNPA0,B_cells,1.15E-84,0.27272623,0.608,0.465,2.65E-80
ENSG00000171681,ATF7IP,B_cells,1.53E-83,0.320555179,0.417,0.289,3.53E-79
ENSG00000198625,MDM4,B_cells,2.56E-82,0.265957102,0.324,0.207,5.92E-78
ENSG00000144711,IQSEC1,B_cells,2.17E-80,0.260096397,0.324,0.207,5.00E-76
ENSG00000004534,RBM6,B_cells,5.99E-79,0.26837307,0.386,0.262,1.38E-74
ENSG00000005810,MYCBP2,B_cells,2.11E-78,0.257437557,0.527,0.393,4.86E-74
ENSG00000175061,SNHG29,B_cells,1.63E-77,0.254884144,0.717,0.556,3.77E-73
ENSG00000150907,FOXO1,B_cells,8.51E-77,0.264324048,0.245,0.146,1.97E-72
ENSG00000142599,RERE,B_cells,3.95E-76,0.253518574,0.274,0.17,9.12E-72
ENSG00000132780,NASP,B_cells,5.00E-76,0.260638942,0.351,0.232,1.15E-71
ENSG00000116478,HDAC1,B_cells,8.91E-76,0.27165608,0.425,0.3,2.06E-71
ENSG00000089006,SNX5,B_cells,4.29E-75,0.257459679,0.332,0.219,9.91E-71
ENSG00000121064,SCPEP1,B_cells,7.09E-72,0.260092538,0.29,0.184,1.64E-67
ENSG00000054118,THRAP3,B_cells,4.73E-71,0.264396783,0.5,0.375,1.09E-66
ENSG00000100380,ST13,B_cells,1.11E-69,0.257635444,0.59,0.461,2.56E-65
ENSG00000224032,EPB41L4A-AS1,B_cells,4.35E-68,0.262203971,0.277,0.177,1.01E-63
ENSG00000108561,C1QBP,B_cells,7.95E-68,0.265240236,0.437,0.32,1.84E-63
ENSG00000197061,HIST1H4C,B_cells,1.16E-67,0.259271829,0.554,0.421,2.68E-63
ENSG00000105643,ARRDC2,B_cells,7.35E-62,0.258701208,0.243,0.153,1.70E-57
ENSG00000132842,AP3B1,B_cells,8.84E-62,0.259345507,0.295,0.197,2.04E-57
ENSG00000213741,RPS29,B_cells,1.18E-57,0.427943925,0.954,0.841,2.73E-53
ENSG00000130522,JUND,B_cells,9.91E-52,0.251445618,0.658,0.558,2.29E-47
ENSG00000124614,RPS10,B_cells,5.34E-33,0.27039057,0.488,0.399,1.23E-28
ENSG00000229117,RPL41,B_cells,1.42E-32,0.25482684,0.982,0.914,3.28E-28
ENSG00000143546,S100A8,CD14_CD16_monocytes,0,5.070393588,0.993,0.249,0
ENSG00000163220,S100A9,CD14_CD16_monocytes,0,4.566819982,0.995,0.294,0
ENSG00000163221,S100A12,CD14_CD16_monocytes,0,4.399821808,0.874,0.059,0
ENSG00000090382,LYZ,CD14_CD16_monocytes,0,3.828427033,0.97,0.234,0
ENSG00000085265,FCN1,CD14_CD16_monocytes,0,3.050639356,0.946,0.112,0
ENSG00000216490,IFI30,CD14_CD16_monocytes,0,2.934382497,0.909,0.15,0
ENSG00000101439,CST3,CD14_CD16_monocytes,0,2.904505963,0.948,0.17,0
ENSG00000163563,MNDA,CD14_CD16_monocytes,0,2.882900829,0.931,0.093,0
